category_id,country,question,answer,options,difficulty,explanation
12,Jordan,What is the capacity of Jordan's King Abdullah II Stadium in Amman?,"Approximately 13,265","[""Approximately 17,619"", ""Approximately 25,000"", ""Approximately 10,000""]",medium,"The verified reference data states King Abdullah II Stadium has a capacity of approximately 13,265."
12,Jordan,What is the capacity of Jordan's King Abdullah II Stadium used in 2022 World Cup qualifiers?,"13,265","[""15,000"", ""10,500"", ""17,619""]",medium,"The King Abdullah II Stadium in Amman has a capacity of approximately 13,265."
12,Jordan,What is the capacity of Jordan's King Abdullah II Stadium?,"13,265","[""15,000"", ""10,500"", ""17,619""]",medium,"The verified reference data states King Abdullah II Stadium has a capacity of approximately 13,265."
12,Jordan,What is the capacity of Jordan's primary stadium for 2022 World Cup qualifiers?,"Approximately 17,619","[""Approximately 13,265"", ""Approximately 25,000"", ""Approximately 15,000""]",medium,"Amman International Stadium, Jordan's primary venue, has a capacity of approximately 17,619."
12,Jordan,"What is the capacity of Jordan's primary stadium, Amman International Stadium?","Approximately 17,619","[""Approximately 13,265"", ""Approximately 25,000"", ""Approximately 15,000""]",medium,"The verified reference data states Amman International Stadium's capacity is approximately 17,619."
12,Jordan,"What is the capacity of Jordan's primary World Cup qualifier stadium, Amman International Stadium?","Approximately 17,619","[""Approximately 13,265"", ""Approximately 25,000"", ""Approximately 40,000""]",medium,"The verified reference data states Amman International Stadium's capacity is approximately 17,619."
12,Jordan,What is the capacity of Jordan's primary World Cup qualifying stadium?,"Approximately 17,619","[""Approximately \u2013 15,000"", ""Approximately \u2013 20,000"", ""Approximately \u2013 12,500""]",medium,"Amman International Stadium, Jordan's primary venue for FIFA World Cup qualifiers, has a capacity of approximately 17,619."
12,Mexico,"What is the capacity of Mexico's iconic Estadio Azteca, a 2026 World Cup venue?","Approximately 87,523","[""Approximately 75,000"", ""Approximately 90,000"", ""Approximately 80,000""]",medium,"Estadio Azteca, Mexico's iconic home venue, has a capacity of approximately 87,523."
12,Paraguay,What is the capacity of Paraguay's primary FIFA World Cup qualifier stadium?,"Approximately 42,354","[""Approximately 55,000"", ""Approximately 38,000"", ""Approximately 48,000""]",medium,"Estadio Defensores del Chaco in Asunción is Paraguay's primary venue with a capacity of about 42,354."
12,Paraguay,What is the capacity of Paraguay's primary World Cup qualifier venue?,"Approximately 42,354","[""Approximately 38,000"", ""Approximately 48,000"", ""Approximately 52,000""]",medium,"Estadio Defensores del Chaco in Asunción, Paraguay's primary venue, has a capacity of approximately 42,354."
12,Senegal,What is the capacity of Senegal's national stadium for 2022 World Cup qualifiers?,"Approximately 50,000","[""Approximately 60,000"", ""Approximately 45,000"", ""Approximately 55,000""]",medium,"The Stade Abdoulaye Wade in Diamniadio, Senegal's new national stadium opened in 2022, has a capacity of approximately 50,000."
12,Senegal,What is the capacity of Senegal's new national stadium opened in 2022?,"Approximately 50,000","[""Approximately 40,000"", ""Approximately 60,000"", ""Approximately 70,000""]",medium,"The Stade Abdoulaye Wade in Diamniadio, which opened in 2022, has a capacity of approximately 50,000."
12,Senegal,What is the capacity of Senegal's new Stade Abdoulaye Wade stadium?,"Approximately 50,000","[""Approximately 40,000"", ""Approximately 60,000"", ""Approximately 45,000""]",medium,"The Stade Abdoulaye Wade in Diamniadio has a capacity of approximately 50,000."
12,Senegal,What is the capacity of Senegal's Stade Abdoulaye Wade for the 2023 AFCON?,"Approximately 50,000","[""Approximately 40,000"", ""Approximately 60,000"", ""Approximately 45,000""]",medium,"Stade Abdoulaye Wade in Diamniadio is Senegal's new national stadium with a capacity of approximately 50,000."
12,Switzerland,"What is the capacity of Switzerland's primary home stadium, Stade de Suisse?","Approximately 31,783","[""Approximately 38,512"", ""Approximately 42,500"", ""Approximately 28,000""]",medium,"The verified fact states Stade de Suisse in Bern has a capacity of approximately 31,783."
12,Switzerland,What is the capacity of Switzerland's primary home venue for 2026 World Cup qualifiers?,"31,783","[""38,512"", ""36,000"", ""30,000""]",medium,"Stade de Suisse in Bern, Switzerland's primary home venue, has a capacity of approximately 31,783."
12,Switzerland,What is the capacity of Switzerland's World Cup venue St. Jakob-Park?,"38,512","[""31,783"", ""42,960"", ""54,000""]",medium,"St. Jakob-Park in Basel, which hosts Switzerland matches, has a capacity of approximately 38,512."
12,Netherlands,What is the capacity of the Netherlands' De Kuip stadium?,"Approximately 47,500","[""Approximately III, 500"", ""Approximately 55,500"", ""Approximately 35,000""]",medium,"De Kuip (Feyenoord Stadium) in Rotterdam has a capacity of approximately 47,500."
12,Netherlands,What is the capacity of the Netherlands' Philips Stadion?,"Approximately 35,000","[""Approximately 55,500"", ""Approximately 47,500"", ""Approximately 40,000""]",medium,"The verified reference data states Philips Stadion has a capacity of approximately 35,000."
12,Tunisia,What is the capacity of Tunisia's primary 2022 World Cup venue?,"Approximately 60,000","[""Approximately 50,000"", ""Approximately 40,000"", ""Approximately 80,000""]",medium,"Stade Olympique de Radès, Tunisia's main stadium, has a capacity of approximately 60,000."
12,Tunisia,What is the capacity of Tunisia's primary World Cup stadium?,"Approximately 60,000","[""Approximately 40,000"", ""Approximately 80,000"", ""Approximately 50,000""]",medium,"Stade Olympique de Radès is Tunisia's primary venue with a capacity of approximately 60,000."
12,Tunisia,What is the capacity of Tunisia's Stade Olympique de Radès?,"Approximately 60,000","[""Approximately 40,000"", ""Approximately 80,000"", ""Approximately 50,000""]",medium,"Stade Olympique de Radès is Tunisia's primary stadium with a capacity of about 60,000."
12,England,"What is the exact capacity of England's home stadium, Wembley?","90,000","[""75,000"", ""85,000"", ""80,000""]",medium,"Wembley Stadium, England's home ground, has a capacity of 90,000."
12,Iran,What is the exact capacity of Iran's Azadi Stadium for World Cup qualifiers?,"78,116","[""84,567"", ""65,000"", ""72,000""]",medium,"Azadi Stadium in Tehran has a verified capacity of approximately 78,116 spectators."
12,Iran,What is the highest FIFA ranking Iran has achieved?,20th,"[""15th"", ""25th"", ""30th""]",medium,"Iran's highest FIFA ranking is 20th, as verified in the reference data."
12,Cabo Verde,What is the name of Cabo Verde's top domestic football league?,Campeonato Caboverdiano de Futebol,"[""Liga Caboverdiana"", ""Primeira Liga de Cabo Verde"", ""Super Liga Caboverdiana""]",easy,Campeonato Caboverdiano de Futebol is the verified name of the nation's top domestic league.
12,DR Congo,What is the name of DR Congo's top domestic football league?,Linafoot,"[""D1 Ligue"", ""Super League"", ""TFF League""]",easy,Linafoot is the verified name of DR Congo's top-tier domestic league.
12,Cabo Verde,What is the top domestic league in Cabo Verde football?,Campeonato Caboverdiano de Futebol,"[""Liga dos Campe\u00f5es"", ""Primeira Liga de Cabo Verde"", ""Campeonato Nacional""]",easy,Campeonato Caboverdiano de Futebol is the verified top domestic league in Cabo Verde.
12,Iraq,What score did Iraq lose by to South Korea in the 2015 Asian Cup semi-final?,2-0,"[""1-0"", ""3-1"", ""2-1""]",easy,The verified reference data states Iraq lost to South Korea 2-0 in the 2015 Asian Cup semi-final.
12,Jordan,What surpassed Jordan's 2023 Asian Cup final as their greatest achievement?,Qualifying for 2026 World,"[""Qualifying for 2026 World Cup"", ""Winning the 2024 WAFF Championship"", ""Reaching the 2021 Arab Cup final"", ""Beating Japan in 2022 qualifiers""]",hard,Qualifying for the 2026 FIFA World Cup was officially recognized as surpassing their run to the 2023 Asian Cup final.
12,New Zealand,What type of players form most of New Zealand's 2022 FIFA World Cup squad?,Domestic-based players,"[""European-based players"", ""South American-based players"", ""Asian-based players""]",easy,The verified reference states New Zealand's squad is predominantly domestic-based.
12,France,What was Antoine Griezmann's official role for France at the 2022 World Cup?,Vice-captain,"[""Captain"", ""Assistant coach"", ""Team ambassador""]",easy,"The verified data states Griezmann served as vice-captain across multiple tournaments, including the 2022 World Cup."
12,Argentina,What was Argentina's 2022 World Cup-winning squad's average age?,Approximately 28 years,"[""Approximately\u6211\u4eec\u8fd9\u4e2a26 years"", ""Approximately 30 years"", ""Approximately 32 years""]",easy,The verified data states Argentina's 2022 World Cup squad had an average age of approximately 28 years.
12,Argentina,What was Argentina's average squad age at the 2022 World Cup?,28 years,"[""25 years"", ""30 years"", ""27 years""]",easy,The verified data states Argentina's 2022 World Cup squad had an average age of approximately 28 years.
12,Brazil,What was Brazil's Arena Castelão capacity for the 2014 World Cup?,"Approximately 63,903","[""Approximately 73,139"", ""Approximately 49,205"", ""Approximately 58,170""]",medium,"The verified data states Arena Castelão's capacity was approximately 63,903 for the 2014 World Cup."
12,Brazil,What was Brazil's Maracanã Stadium capacity after its 2014 renovations?,"73,139","[""49,205"", ""63,903"", ""58,170""]",medium,"The Maracanã's capacity was approximately 73,139 following renovations for the 2014 FIFA World Cup."
12,Brazil,What was Brazil's result against Mexico in the 2018 World Cup group stage?,0-0 draw,"[""1-0 win"", ""2-1 win"", ""1-0 loss""]",medium,The verified fact states Brazil drew 0-0 with Mexico in the 2018 World Cup group stage.
12,Cabo Verde,What was Cabo Verde's 2026 World Cup qualifying campaign built upon?,Defensive solidity and team,"[""Defensive solidity and team spirit"", ""Attacking flair and pace"", ""Individual star players"", ""High pressing and possession""]",easy,The verified reference data states Cabo Verde's 2026 qualification campaign was built on defensive solidity and team spirit.
12,Cabo Verde,What was Cabo Verde's greatest sporting achievement in 2026?,Qualifying for the World,"[""Qualifying for the World Cup"", ""Winning the AFCON tournament"", ""Reaching the World Cup final"", ""Beating Brazil in a friendly""]",easy,Qualifying for the 2026 FIFA World Cup is verified as the greatest achievement in Cabo Verde's sporting history.
12,Colombia,What was Colombia's score after 90 minutes vs England in 2018?,1-1 draw,"[""1-0 win"", ""2-1 loss"", ""0-0 draw""]",easy,The verified fact states Colombia drew 1-1 with England at the 2018 World Cup before extra time and penalties.
12,Costa Rica,What was Costa Rica's result after 120 minutes vs Greece in the 2014 World Cup round of 16?,1-1 draw,"[""2-1 win"", ""0-0 draw"", ""1-0 win""]",easy,The verified fact states Costa Rica's match against Greece was a 1-1 draw before going to penalties.
12,Denmark,What was Denmark's result against France in the 2022 World Cup group stage?,Lost 2-1,"[""Drew \u20141-1"", ""Won 1-0"", ""Drew 0-0""]",medium,The verified data states Denmark lost 2-1 to France in the 2022 World Cup group stage.
12,Ecuador,What was Ecuador's exact scoreline vs Senegal at the 2022 World Cup?,Lost 2-1,"[""Lost 1-0"", ""Lost 3-1"", ""Lost 2-0""]",medium,The Verified Reference Data states Ecuador lost 2-1 to Senegal at the 2022 FIFA World Cup.
12,Egypt,What was Egypt's group stage record at the 2018 World Cup?,Lost all three matches,"[""Won one,  drew two"", ""Won one, lost two"", ""Drew one, lost two""]",medium,Egypt was eliminated in the group stage after losing all three of its matches in 2018.
12,Iran,What was Iran's exact result vs Spain at the 2018 World Cup?,Lost 1-0,"[""Lost 2-1"", ""Drew 1-1"", ""Won 1-0""]",medium,The verified fact states Iran lost 1-0 to Spain at the 2018 World Cup.
12,Iran,What was Iran's home stadium capacity during 2022 FIFA World Cup qualifiers?,"78,116","[""85,000"", ""72,000"", ""65,000""]",medium,"Azadi Stadium in Tehran, with a capacity of approximately 78,116, was Iran's home venue for the 2022 World Cup qualifiers."
12,Jordan,What was Jordan's primary stadium capacity for 2022 World Cup qualifiers?,"17,619","[""13,265"", ""15,000"", ""20,000""]",medium,"Amman International Stadium, with a capacity of approximately 17,619, was Jordan's primary venue for 2022 FIFA World Cup qualifiers."
